Milwaukee_County,_Wisconsin	-87.96713000000001	43.0	723
Augusta,_Maine	-69.782	44.306999999999995	724
Bicester	-1.15	51.9	728
Paulsboro,_New_Jersey	-75.23996	39.839975	731
Curtea_de_Argeș	24.67916666666667	45.13916666666667	733
Dillon,_South_Carolina	-79.36805555555554	34.417777777777765	734
Hamm	7.816666666666666	51.68333333333333	737
Hoya_de_Buñol	-0.847319	39.4638	738
Aquitaine	0.0	44.58333333333334	739
Kansas_City,_Kansas	-94.67638888888891	39.10666666666667	747
Sainsbury's	-0.10833333333333334	51.51722222222222	748
Huntington_Park,_California	-118.21666666666668	33.98333333333333	768
Scotland_County,_Missouri	-92.15	40.45	769
Passau_(district)	13.33	48.5	770
Gmina_Kocmyrzów-Luborzyca	20.114444444444445	50.13666666666666	773
Hørsholm_Municipality	12.5	55.88333333333333	778
Bitburg	6.533333333333332	49.96666666666667	779
Tianshui	105.73333333333332	34.583333333333336	784
Thomson,_Georgia	-82.49944444444445	33.467222222222226	785
Eysturoy	-6.883333333333333	62.21666666666667	794
Volga_Federal_District	44.0	56.33333333333334	795
Glynn_County,_Georgia	-81.49	31.22	796
Maule_Region	-71.66666666666667	-35.43333333333333	798
Battle_of_Pułtusk	21.1	52.71666666666667	814
Spittal_an_der_Drau	13.483333333333333	46.78333333333333	832
Namsskogan	12.976388888888891	64.87194444444444	835
Waynesburg,_Pennsylvania	-80.1863888888889	39.896388888888886	838
Lea_County,_New_Mexico	-103.42	32.8	839
Falun	15.631111111111114	60.60722222222223	840
Hakodate_Airport	140.82194444444445	41.77	845
Gmina_Chełm	23.45	51.1	851
Joensuu	29.75	62.6	858
Nördlingen	10.488333333333333	48.85111111111111	860
Srebrenik	18.483333333333334	44.7	872
Nassau_Veterans_Memorial_Coliseum	-73.59055555555554	40.72277777777778	879
Caaguazú_Department	-56.45	-25.41666666666667	880
Lambayeque_Region	-79.86666666666666	-6.433333333333334	888
Tekirdağ_Province	27.35777777777778	41.08638888888889	891
Salisbury,_Maryland	-75.59333333333333	38.365833333333335	894
Colchester	0.903	51.8917	895
Meybod_County	53.83333333333334	32.166666666666664	897
Lauterbach,_Hesse	9.394444444444442	50.63777777777778	905
Campo_de_Daroca	-1.4166666666666667	41.11666666666667	914
Gmina_Łukowa	22.91416666666667	50.37944444444446	915
Kanchanpur_District	80.33333333333333	28.83333333333333	928
Paterson,_New_Jersey	-74.162826	40.914746	931
Firth_of_Forth	-2.75	56.16666666666666	944
Billingham	-1.27	54.61	955
Province_of_Badajoz	-6.166666666666668	38.66666666666666	958
Union_County,_Illinois	-89.255	37.471111111111114	959
University_of_North_Carolina_at_Charlotte	-80.73238055555555	35.303555555555555	960
Battle_of_Talikota	76.31183333333333	16.473305555555555	964
Van_Wert,_Ohio	-84.58333333333333	40.867777777777775	968
Leuna	12.016666666666667	51.31666666666667	975
Boston_College_Law_School	-71.19325	42.34188888888889	976
Nowy_Tomyśl_County	16.133333333333333	52.31666666666667	983
Aabenraa_Municipality	9.41667	55.0333	999
Acarigua	-69.20194444444445	9.559722222222225	1002
Hamilton_Township,_Mercer_County,_New_Jersey	-74.67443100000001	40.20704	1014
Adair_County,_Iowa	-94.47111111111113	41.33055555555556	1015
Stendal_(district)	11.85	52.68333333333333	1020
Scottsbluff,_Nebraska	-103.66083333333334	41.867222222222225	1029
Trabzon_Province	39.81222222222222	40.78055555555555	1034
Flower_Mound,_Texas	-97.07888888888887	33.031666666666666	1036
Soweto	27.86583333333333	-26.266111111111112	1039
Trelawny_Parish	-77.63333333333334	18.383333333333333	1042
Masurian_Lake_District	22.0	54.0	1046
Gmina_Krokowa	18.159722222222218	54.780555555555544	1056
Dayton_International_Airport	-84.21944444444446	39.90222222222222	1060
Sonsonate_Department	-89.693	13.703	1062
Kotoka_International_Airport	-0.1673888888888889	5.604666666666668	1064
Birjand_County	58.83333333333334	32.53333333333333	1067
Muscatine_County,_Iowa	-91.11972222222221	41.48111111111111	1068
Half_Moon_Bay,_California	-122.43694444444445	37.458888888888886	1069
Kavajë	19.56194444444445	41.184166666666655	1077
Námestovo_District	19.483888888888885	49.406388888888884	1078
Miaoli_County	120.82582777777776	24.56341388888889	1079
Kingston,_Tennessee	-84.525	35.87222222222222	1092
Gandhinagar	72.65	23.223000000000003	1097
Durg_district	81.28333333333333	21.183333333333334	1104
Richmond_County,_North_Carolina	-79.75	35.0	1109
Indiana_University_Bloomington	-86.521389	39.167221999999995	1112
Gmina_Rząśnia	19.041111111111114	51.22083333333334	1127
Goalpara_district	90.36666666666666	26.43333333333333	1129
Ganzhou_Huangjin_Airport	114.77666666666669	25.85166666666667	1131
Fukuchiyama,_Kyoto	135.13333333333333	35.3	1132
El_Monte,_California	-118.0275	34.07333333333334	1134
Windhoek	17.08361111111111	-22.57	1136
Florida_Province	-63.83333333333334	-18.166666666666668	1140
Kottayam_district	76.531	9.595	1142
Paris_Diderot_University	2.3808333333333334	48.82972222222222	1146
Heerhugowaard	4.833333333333333	52.66666666666666	1148
Humble,_Texas	-95.265	29.995	1149
Burundi	30.0	-3.5	1151
Hamilton_County,_Tennessee	-85.17	35.18	1155
Bradley_County,_Tennessee	-84.86	35.15	1156
Taxila	72.7875	33.74583333333334	1168
West_Springfield,_Massachusetts	-72.62083333333331	42.10694444444445	1169
Pardubice_Region	16.17	49.87	1178
Clanton,_Alabama	-86.628188	32.83981	1180
Branford,_Connecticut	-72.7997222222222	41.27777777777778	1181
Dayton,_Tennessee	-85.01666666666667	35.5	1182
Carrara	10.1	44.07916666666666	1183
Seocho_District	127.0325	37.48361111111111	1186
Vratsa_Province	23.6	43.51666666666666	1187
Caria	28.0	37.5	1189
University_of_Strasbourg	7.764444444444443	48.58027777777777	1194
Upper_Sandusky,_Ohio	-83.27916666666667	40.829722222222216	1198
Yarmouth_County,_Nova_Scotia	-65.8	43.9	1212
McLennan_County,_Texas	-97.2	31.55	1215
Reedsburg,_Wisconsin	-90.00277777777778	43.533888888888896	1218
Stroud	-2.215	51.744	1221
University_of_Surrey	-0.5894444444444444	51.243055555555564	1234
Kaohsiung	120.26666666666668	22.63333333333333	1240
Raška,_Serbia	20.61555555555556	43.29194444444444	1247
Morehead,_Kentucky	-83.44111111111111	38.18361111111111	1248
Entebbe_International_Airport	32.443055555555546	0.04472222222222222	1255
Kinsale	-8.5305556	51.7075	1257
Canterbury	1.087	51.275	1263
Middlesboro,_Kentucky	-83.72333333333333	36.61027777777778	1266
Highland_(council_area)	-5.0	57.5	1269
Battle_of_Austerlitz	16.766666666666666	49.13333333333333	1271
Eslamshahr_County	51.23333333333333	35.56666666666667	1273
Hart_County,_Kentucky	-85.89	37.29	1274
Rehoboth,_Massachusetts	-71.25	41.84027777777778	1284
King's_Inns	-6.2716666666666665	53.35288888888889	1286
Province_of_Potenza	15.802222222222225	40.63861111111111	1292
Jim_Wells_County,_Texas	-98.09	27.73	1293
Middelkerke	2.8166666666666664	51.18333333333333	1298
Adélie_Land	139.0	-75.0	1307
Dunfermline	-3.4393	56.07192	1309
Guimarães	-8.3	41.45	1312
Stornoway_Airport	-6.331111111111111	58.21555555555556	1315
Gmina_Radoszyce	20.255	51.073611111111106	1316
Wareham,_Massachusetts	-70.72222222222223	41.7625	1325
Selkirk,_Manitoba	-96.88388888888888	50.143611111111106	1326
Roseau_County,_Minnesota	-95.8	48.77	1328
Maputo_International_Airport	32.572500000000005	-25.92083333333333	1331
Gmina_Janów,_Silesian_Voivodeship	19.43611111111111	50.7238888888889	1336
Green_Cove_Springs,_Florida	-81.68388888888889	29.992777777777782	1340
Cremona	10.033333333333333	45.13333333333333	1346
Nokomis,_Minneapolis	-93.24799999999999	44.9072	1354
University_of_Central_Florida	-81.2005	28.6016	1374
Estherville,_Iowa	-94.83361111111113	43.40444444444446	1382
Helsinki	24.9375	60.17083333333333	1389
Kristianstad	14.156666666666665	56.02944444444446	1401
Tierra_del_Fuego_Province,_Argentina	-67.638	-54.361999999999995	1404
Terrace,_British_Columbia	-128.59972222222223	54.51638888888889	1408
Nakhon_Pathom	100.0625	13.820555555555556	1410
Dimitrovgrad,_Bulgaria	25.6	42.05	1412
Safor	-0.214061	38.9756	1416
Bhadrak_district	86.5	21.0667	1418
Hemel_Hempstead	-0.4692	51.7526	1420
Fayette_County,_Iowa	-91.84944444444444	42.865	1421
Wyszków	21.46	52.59333333333333	1432
Londonderry,_New_Hampshire	-71.3738888888889	42.865	1435
Le_Parcq	2.1011	50.38	1444
Lac_qui_Parle_County,_Minnesota	-96.18	45.0	1453
King_George_Island_(South_Shetland_Islands)	-58.35	-62.03333333333333	1454
Rollins_College	-81.34835	28.591459999999998	1471
North_Aegean	26.0	38.7	1482
Death_Valley_National_Park	-116.82583333333334	36.241944444444435	1485
Tanintharyi_Region	98.75	13.0	1491
Lecco	9.4	45.85	1493
Comoé_Province	-4.75	10.633333333333333	1497
Drancy	2.45	48.93	1511
Leksand_Municipality	15.0	60.73333333333333	1515
Zeist	5.233333333333333	52.08333333333334	1516
Philippines	122.0	13.0	1524
Rabka-Zdrój	19.966666666666665	49.60833333333333	1533
Sèvres	2.2117	48.8239	1534
Victorville,_California	-117.29111111111109	34.53611111111111	1541
Kemberg	12.633333333333333	51.78333333333333	1542
Ljubljana	14.508333333333333	46.05555555555554	1559
South_Sulawesi	120.25	-4.333333333333333	1565
Kaufbeuren	10.6225	47.88	1568
Galmudug	46.37944444444446	5.501944444444446	1574
Electoral_Palatinate	8.01667	49.5	1575
Montgomery,_Alabama	-86.27916666666668	32.361666666666665	1582
Arvidsjaur_Municipality	19.116666666666667	65.58333333333333	1584
Gmina_Laskowa	20.452222222222225	49.76277777777778	1594
Künzelsau	9.683333333333334	49.28333333333333	1595
Banning,_California	-116.8975	33.931666666666665	1600
Rudsar_County	50.3	36.7	1601
Mazara_del_Vallo	12.583333333333336	37.65	1602
Dauphin_County,_Pennsylvania	-76.79	40.41	1609
Jadar_(Serbia)	19.4167	44.5333	1610
Licking_County,_Ohio	-82.48	40.09	1619
Châtellerault	0.5461	46.8178	1623
Zemun	20.4	44.85	1637
Ansbach_(district)	10.5	49.33	1641
Wishaw	-3.9189	55.7739	1644
Fremont_County,_Idaho	-111.48	44.22	1646
Mykolas_Romeris_University	25.258888888888887	54.73388888888889	1647
Yulin,_Shaanxi	109.73333333333332	38.28333333333333	1653
Gmina_Pruszcz	18.198611111111113	53.329444444444455	1656
Babergh	0.948	52.048	1657
Battle_of_Königgrätz	15.75	50.27	1663
Gmina_Grabowiec	23.54666666666667	50.821111111111115	1667
Spink_County,_South_Dakota	-98.35	44.94	1671
Budapest	19.05138888888889	47.4925	1675
Midvale,_Utah	-111.88833333333334	40.61388888888889	1693
VCU_Medical_Center	-77.429152	37.540341	1695
Stockbridge,_Massachusetts	-73.32083333333333	42.2875	1706
Anjou	-0.55	47.46666666666667	1707
Morgan_County,_Kentucky	-83.26	37.92	1709
Veliko_Trojstvo	16.933333333333334	45.93333333333333	1716
GKS_Katowice	19.000669444444444	50.279666666666664	1720
Snohomish_County,_Washington	-121.71	48.04	1728
Škofljica	14.583333333333336	45.98333333333333	1730
Gmina_Bisztynek	20.9	54.06666666666667	1735
Gmina_Michałów	20.46	50.493055555555564	1737
Csongrád_County	20.25	46.41666666666666	1741
Plovdiv	24.75	42.15	1742
Williamson,_West_Virginia	-82.27972222222222	37.67388888888889	1743
Groß-Gerau	8.485	49.91916666666666	1753
Lexington,_Kentucky	-84.49472222222222	38.02972222222222	1755
Balavé_Department	-4.15	12.383333333333333	1756
Kambja_Parish	26.7	58.23333333333333	1757
Cheongju	127.48333333333332	36.63333333333333	1764
University_of_Salamanca	-5.667607	40.961612	1769
Pau,_Pyrénées-Atlantiques	-0.37	43.3	1770
University_of_Central_Arkansas	-92.45700000000001	35.077	1775
Jena	11.586111111111114	50.92722222222223	1776
Battle_of_Sempach	8.213333333333333	47.145555555555546	1777
Butler_County,_Missouri	-90.4	36.72	1783
Palm_Beach_County,_Florida	-80.05	26.71	1786
Isfahan_County	52.43333333333333	32.266666666666666	1792
Rokycany_District	13.594722222222224	49.742222222222225	1796
Gmina_Dębno,_Lesser_Poland_Voivodeship	20.713888888888892	49.95194444444446	1802
Dix-Huit_Montagnes	-7.666666666666668	7.333333333333332	1806
Long_Beach_Airport	-118.15166666666669	33.817777777777785	1807
Monash_University	153.0127777777778	-27.49777777777777	1812
Hualien_Airport	121.61777777777776	24.023055555555555	1815
Gmina_Poświętne,_Łódź_Voivodeship	20.36694444444445	51.53111111111111	1821
Freital	13.65	51.01666666666666	1824
Bard_College	-73.908	42.021	1826
Edgbaston	-1.9190479999999999	52.45805	1831
Chengalpattu	79.98333333333333	12.683333333333335	1837
Calderdale	-1.97	53.72	1838
Florida_Atlantic_University	-80.10166	26.3712	1841
Subotica	19.665555555555557	46.10027777777778	1846
Sigmaringen_(district)	9.17	48.08	1848
Gmina_Burzenin	18.83	51.460277777777776	1849
Aleppo_Governorate	37.6	36.2	1854
King's_Lynn	0.3976	52.7543	1855
Hann._Münden	9.65	51.41666666666666	1857
National_Tsing_Hua_University	120.99277777777776	24.79361111111111	1858
Brownwood,_Texas	-98.9825	31.708055555555553	1859
Oss	5.5166666666666675	51.76666666666666	1860
Yellow_Medicine_County,_Minnesota	-95.86	44.72	1863
Chiclayo	-79.83661388888889	-6.762961111111111	1864
Williams_County,_North_Dakota	-103.48	48.35	1865
Gmina_Daszyna	19.183333333333334	52.16666666666666	1869
New_Milton_Town_F.C.	-1.672755555555555	50.74611944444445	1875
Battle_of_Castillon	-0.04055555555555555	44.85555555555555	1888
Hancock_County,_Indiana	-85.77	39.82	1903
Cambodia	105.0	13.0	1910
Handan	114.48333333333332	36.6	1914
Jamestown,_Virginia	-76.7775	37.20916666666667	1926
Busto_Arsizio	8.833333333333334	45.6	1934
Gmina_Nowe_Piekuty	22.70888888888889	52.85583333333334	1935
Dolakha_District	86.03333333333332	27.66666666666667	1945
Willimantic,_Connecticut	-72.21666666666667	41.71666666666667	1948
Kanchipuram	79.71	12.82	1956
Ooststellingwerf	6.3	53.0	1963
Chiavari	9.333333333333334	44.31666666666667	1965
Auburn,_New_York	-76.56666666666666	42.93333333333333	1969
Maringá_Regional_Airport	-52.01222222222222	-23.479444444444447	1970
Aberdare	-3.445	51.713	1978
Haram,_Norway	6.372222222222222	62.5675	1980
Warsaw_Ghetto_Uprising	20.995833333333334	52.246111111111105	2000
Celebes_Sea	122.0	3.0	2002
Poole_Town_F.C.	-1.9843194444444443	50.72826388888889	2004
Kalimpong	88.47	27.06	2009
Melipilla_Province	-71.18333333333334	-33.73333333333333	2013
Attica	23.5	38.083333333333336	2016
Fourah_Bay_College	-13.221194444444444	8.477194444444445	2034
Esztergom	18.740277777777774	47.78555555555555	2040
Alturas,_California	-120.5425	41.48722222222222	2046
Kinshasa	15.322222222222226	-4.325	2047
University_of_Massachusetts_Amherst	-72.52777777777777	42.388888888888886	2061
Omak,_Washington	-119.5375	48.4125	2063
Hvaler	11.022222222222226	59.05638888888888	2064
Stary_Sącz	20.636388888888884	49.5625	2077
Seychelles_International_Airport	55.521852777777774	-4.6743444444444435	2080
Kamo,_Niigata	139.04022222222218	37.666305555555546	2087
Sokółka	23.5	53.4	2093
Longyearbyen	15.65	78.22	2101
Gmina_Biała,_Opole_Voivodeship	17.666666666666668	50.4	2102
Hol	8.071666666666667	60.57166666666667	2105
Jaffna	80.0	9.666666666666666	2114
Fjell	5.046944444444446	60.34722222222222	2119
Katwijk	4.416666666666667	52.2	2121
Riedstadt	8.504444444444445	49.83722222222222	2132
Istanbul_University	28.963875	41.01303611111111	2133
Gmina_Stare_Babice	20.85	52.25	2136
Chihuahua_(state)	-106.43333333333334	28.816666666666666	2138
Ichihara,_Chiba	140.11544444444445	35.49805555555556	2141
Gold_Coast_Airport	153.50611111111112	-28.165	2142
Ang_Thong	100.45722222222223	14.5925	2143
Warren_County,_Mississippi	-90.85	32.36	2145
Livno	17.00583333333333	43.82527777777778	2154
Basque_Country_(autonomous_community)	-2.6833333333333336	42.833333333333336	2156
Fars_Province	52.53333333333333	29.61666666666667	2158
Arilje	20.1	43.75	2162
Gmina_Cekcyn	18.01	53.57277777777777	2168
Yuncheng	110.98333333333332	35.016666666666666	2171
Izabal_Department	-88.6	15.733333333333333	2177
Encamp	1.5827777777777778	42.53611111111111	2180
Pyuthan_District	82.83333333333333	28.08333333333333	2182
Ely,_Minnesota	-91.85583333333332	47.90222222222222	2184
National_Physical_Laboratory_(United_Kingdom)	-0.3436111111111111	51.426388888888894	2189
Leeds	-1.5491666666666666	53.79972222222222	2202
Wattay_International_Airport	102.56333333333332	17.988333333333333	2204
Miltenberg	9.264444444444443	49.70388888888889	2212
Billingham_Synthonia_F.C.	-1.323836111111111	54.59586944444445	2219
Sonoma_State_University	-122.67527777777778	38.33972222222222	2220
Vihula_Parish	25.960555555555555	59.57638888888889	2224
Gmina_Pierzchnica	20.753055555555555	50.69722222222222	2225
New_Kensington,_Pennsylvania	-79.75833333333334	40.568333333333335	2231
Đulovac	17.43	45.67	2232
Luxor_Governorate	32.65	25.68333333333333	2248
Heusden-Zolder	5.283333333333333	51.05	2249
Lake_Buena_Vista,_Florida	-81.52166666666666	28.3775	2250
Nara,_Nara	135.8	34.68333333333333	2254
Parczew_County	22.86666666666667	51.63333333333333	2255
Chūbu_region	137.95	35.88333333333333	2260
Centennial,_Colorado	-104.869118	39.590568	2261
Sumter_County,_Georgia	-84.2	32.04	2262
Pärnu	24.5	58.38333333333333	2278
Gmina_Baranów,_Masovian_Voivodeship	20.516666666666666	52.15	2286
Palmetto_Bay,_Florida	-80.320704	25.627187	2288
Greene_County,_Ohio	-83.89	39.69	2291
Novgorod_Republic	30.5167	50.45	2294
Aurès_Mountains	6.636944444444443	35.31805555555556	2295
Janjgir–Champa_district	82.56694444444446	22.016944444444448	2299
Broadland	1.3523500000000002	52.633680555555564	2300
Lafayette,_Colorado	-105.10055555555556	39.995	2304
Bayburt_Province	40.22361111111111	40.236666666666665	2305
Esslingen_am_Neckar	9.316666666666666	48.73333333333333	2315
Ontario,_California	-117.62777777777777	34.052777777777784	2319
Nora_Municipality	15.033333333333333	59.51666666666666	2331
Kamienna_Góra_County	16.05	50.81666666666667	2339
Kingwood,_West_Virginia	-79.685	39.47166666666666	2342
University_of_Valencia	-0.36472777777777776	39.4794638888889	2344
Franconia,_New_Hampshire	-71.74833333333333	44.227222222222224	2353
Neptune_Township,_New_Jersey	-74.054017	40.212438	2358
Gmina_Wińsko	16.633333333333333	51.46666666666667	2362
Franklin_County,_Massachusetts	-72.59	42.58	2363
Southern_Savonia	27.5	62.0	2366
Białobrzegi	20.95	51.65	2369
Silay	122.96666666666668	10.8	2373
Karabük	32.62638888888889	41.19861111111111	2396
Gmina_Wieliczka	20.066111111111113	49.98944444444446	2401
Marietta,_Ohio	-81.45	39.41666666666666	2406
Galveston_County,_Texas	-94.86	29.38	2407
Otjiwarongo	16.652777777777775	-20.464166666666667	2408
University_of_the_Fraser_Valley	-122.28567777777779	49.02880277777778	2409
Rockdale,_Texas	-97.0075	30.65472222222223	2411
Boxtel	5.333333333333333	51.58333333333334	2412
Division_No._3,_Alberta	-113.4	49.73	2423
Madaya_Township	96.11666666666666	22.216666666666665	2425
Zigong	104.78333333333332	29.4	2426
Matsuyama,_Ehime	132.76666666666668	33.833333333333336	2430
Inner_Mongolia	113.0	44.0	2431
Nowshahr	51.496111111111105	36.64888888888889	2438
Pennington_County,_Minnesota	-96.04	48.07	2446
Macina_Cercle	-5.416666666666668	13.916666666666664	2459
Third_Avenue	-73.9054361111111	40.83188611111112	2463
Spartanburg_County,_South_Carolina	-81.99	34.93	2464
Yavatmal_district	78.2	20.1	2468
Rawicz_County	16.8575	51.60916666666667	2481
Gmina_Dąbie,_Greater_Poland_Voivodeship	18.825555555555557	52.088611111111106	2493
Battle_of_Restigouche	-66.72083333333333	48.00472222222222	2497
Kladno_District	14.103333333333332	50.146944444444436	2505
New_Albany,_Mississippi	-89.00944444444444	34.492222222222225	2513
Simferopol	34.10222222222223	44.95194444444446	2516
Tabriz	46.3	38.06666666666667	2525
West_Bloomfield_Township,_Michigan	-83.37472222222222	42.571111111111115	2528
Bayamón,_Puerto_Rico	-66.16333333333334	18.38	2529
Petersaurach	10.75	49.28333333333333	2530
Veun_Sai_District	106.8173	14.1472	2535
Chestertown,_Maryland	-76.06833333333333	39.21944444444445	2539
Prekmurje	16.2	46.7	2542
Umnak	-168.43194444444444	53.2238888888889	2543
Battle_of_the_Saintes	-61.6	15.783333333333333	2547
Victoria,_Seychelles	55.45	-4.6167	2558
Anguilla	-63.04899	18.22723	2559
Battle_of_Varna	27.88333333333333	43.21666666666667	2561
Shanklin	-1.1734	50.631	2571
Gmina_Nurzec-Stacja	23.08722222222222	52.46305555555556	2572
